<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
QE,20071112,9611.41,9611.41,9611.41,9611.41,25172210
QE,20071111,9474.99,9474.99,9474.99,9474.99,21525572
QE,20071108,9624.33,9624.33,9624.33,9624.33,28242044
QE,20071107,9688.74,9688.74,9688.74,9688.74,32562903
QE,20071106,9639.29,9639.29,9639.29,9639.29,26393040
QE,20071105,10057.59,10057.59,10057.59,10057.59,54112502
QE,20071104,10036.64,10036.64,10036.64,10036.64,48834753
QE,20071101,9725.69,9725.69,9725.69,9725.69,39434123
QE,20071031,9417.41,9417.41,9417.41,9417.41,32496009
QE,20071030,9331.88,9331.88,9331.88,9331.88,32954364
QE,20071029,9163.39,9163.39,9163.39,9163.39,33630024
QE,20071028,8886.13,8886.13,8886.13,8886.13,18270708
QE,20071025,8947.7,8947.7,8947.7,8947.7,30803247
QE,20071024,8960.17,8960.17,8960.17,8960.17,39632399
QE,20071023,8915.28,8915.28,8915.28,8915.28,33091303
QE,20071022,8860.88,8860.88,8860.88,8860.88,49557855
QE,20071021,8899.77,8899.77,8899.77,8899.77,39333307
QE,20071018,8816.83,8816.83,8816.83,8816.83,40982041
QE,20071017,8637.31,8637.31,8637.31,8637.31,39515547
QE,20071011,8497.89,8497.89,8497.89,8497.89,21595476
QE,20071010,8499.32,8499.32,8499.32,8499.32,32602810
QE,20071009,8472.82,8472.82,8472.82,8472.82,17840774
QE,20071008,8464.27,8464.27,8464.27,8464.27,13614233
QE,20071007,8485.47,8485.47,8485.47,8485.47,15563125
QE,20071004,8403.41,8403.41,8403.41,8403.41,16754323
QE,20071003,8411.1,8411.1,8411.1,8411.1,27936104
QE,20071002,8518.9,8518.9,8518.9,8518.9,33016321
QE,20071001,8297.63,8297.63,8297.63,8297.63,20084899
QE,20070930,8097.05,8097.05,8097.05,8097.05,12084286
QE,20070927,8003.95,8003.95,8003.95,8003.95,17586280
QE,20070926,7892.78,7892.78,7892.78,7892.78,9452242
QE,20070925,7875.31,7875.31,7875.31,7875.31,7675896
QE,20070924,7858.46,7858.46,7858.46,7858.46,5747250
QE,20070923,7919.17,7919.17,7919.17,7919.17,8214928
QE,20070920,7872.91,7872.91,7872.91,7872.91,7046623
QE,20070919,7806.14,7806.14,7806.14,7806.14,5932878
QE,20070918,7693.96,7722,7722,7722,4513659
QE,20070917,7728.35,7693.96,7693.96,7693.96,4809432
QE,20070916,7716.53,7728.35,7728.35,7728.35,7686226
QE,20070913,7716.53,7716.53,7716.53,7716.53,8680763
