<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ADX,20150521,4630.99,4675.63,4630.99,4650.66,48982945
ADX,20150520,4636.8,4659.96,4628.35,4630.99,59955964
ADX,20150519,4614.22,4646.09,4614.22,4636.8,145537916
ADX,20150518,4584.48,4614.22,4579.3,4614.22,75310214
ADX,20150517,4629.99,4634.64,4575.57,4584.48,63172095
ADX,20150514,4614.36,4640.71,4614.36,4629.99,92370594
ADX,20150513,4594.19,4632.7,4589.2,4614.36,160972551
ADX,20150512,4587.62,4594.19,4565.19,4594.19,66075218
ADX,20150511,4575.78,4594.42,4560.09,4587.62,62147675
ADX,20150510,4554.88,4576.04,4544.91,4575.78,97926254
ADX,20150507,4566,4579.06,4553.97,4554.88,126083051
ADX,20150506,4589.19,4589.19,4555.2,4566,243470759
ADX,20150505,4553.61,4589.19,4545.53,4589.19,63758802
ADX,20150504,4618.87,4625.83,4534.96,4553.61,314758975
ADX,20150503,4647.12,4688.58,4618.87,4618.87,138488901
ADX,20150430,4678.65,4682.95,4647.12,4647.12,143581191
ADX,20150429,4673.18,4695.77,4666.96,4678.65,183232156
ADX,20150428,4674.16,4675.19,4673.18,4673.18,130136292
ADX,20150427,4666.39,4691.36,4657.98,4674.16,365993833
ADX,20150426,4631.75,4670.87,4631.75,4666.39,444351683
ADX,20150423,4705.9,4705.9,4626.23,4631.75,136484601
ADX,20150422,4679.13,4723.42,4679.13,4705.9,177866087
ADX,20150421,4657.24,4696.78,4657.24,4679.13,368421267
ADX,20150420,4623.2,4657.46,4620.31,4657.24,188084528
ADX,20150419,4655.8,4655.8,4623.2,4623.2,417083021
ADX,20150416,4622.3,4660.41,4622.3,4655.8,384737026
ADX,20150415,4591.27,4626.09,4591.27,4622.3,329789558
ADX,20150414,4589.29,4613.73,4586.5,4591.27,152492077
ADX,20150413,4560.44,4601.15,4560.44,4589.29,123495281
ADX,20150412,4562.86,4574.29,4539.32,4560.44,130276513
ADX,20150409,4572.56,4572.56,4537.92,4562.86,152720947
ADX,20150408,4559.71,4590.18,4545.96,4572.56,107765947
ADX,20150407,4553.72,4578.16,4549.68,4559.71,185858192
ADX,20150406,4542.16,4553.72,4516.78,4553.72,98701239
ADX,20150405,4538.72,4581.59,4538.72,4542.16,148011128
ADX,20150402,4495.51,4552.21,4422.54,4538.72,217553141
ADX,20150401,4467.93,4516.8,4429.68,4495.51,155599445
ADX,20150331,4431.35,4467.93,4411.99,4467.93,70559981
ADX,20150330,4370.3,4431.35,4370.3,4431.35,68630224
ADX,20150329,4373.13,4402.52,4343.2,4370.3,73243590
ADX,20150326,4371.68,4377.34,4267.69,4373.13,119087680
ADX,20150325,4390.67,4411.61,4370.6,4371.68,103147707
ADX,20150324,4381.17,4420.17,4380.36,4390.67,86143116
ADX,20150323,4323.21,4381.17,4306.22,4381.17,54099154
ADX,20150322,4337.63,4371.63,4316.27,4323.21,50498624
ADX,20150319,4280.07,4387.84,4280.07,4337.63,78108669
ADX,20150318,4330.63,4365.12,4252.18,4280.07,63863751
ADX,20150317,4365.22,4401.36,4327.99,4330.63,41875676
ADX,20150316,4424.75,4435.05,4364.93,4365.22,84826680
ADX,20150315,4483.54,4498.01,4423.89,4424.75,50368264
ADX,20150312,4499.95,4519.87,4472.84,4483.54,51978270
ADX,20150311,4512.79,4552.9,4472.55,4499.95,66058484
ADX,20150310,4578.2,4586.32,4510.94,4512.79,99265115
ADX,20150309,4593.71,4601.1,4567.63,4578.2,81947920
ADX,20150308,4587.18,4607.98,4583.59,4593.71,44650467
ADX,20150305,4672.6,4672.6,4543.87,4587.18,92955673
ADX,20150304,4678.91,4679.6,4652.86,4672.6,71092687
ADX,20150303,4668.72,4696.47,4659.86,4678.91,71332319
