<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
SABIC,20101208,104.75,105.5,104.25,105,4795554
SABIC,20101207,103.5,105.75,103.5,105.5,6502539
SABIC,20101206,104,104.5,103.25,103.25,3536789
SABIC,20101205,104,104.5,103.25,104,4073168
SABIC,20101204,103.75,104.5,103.25,104,6976751
SABIC,20101201,100.5,101.75,100.25,101.75,3791657
SABIC,20101130,100,100.5,99.75,100.5,2605994
SABIC,20101129,100.5,101.5,100,100.5,3710232
SABIC,20101128,99,100,99,99.5,3025808
SABIC,20101127,98.75,99.5,98.5,99,2585071
SABIC,20101124,98.75,99.25,98.25,99.25,3547807
SABIC,20101123,99.5,99.75,98.25,98.75,4428154
SABIC,20101122,100.75,101.75,100.25,100.75,3523917
SABIC,20101121,100.75,101.5,99.75,100.25,3248658
SABIC,20101120,102.25,103.25,100.25,100.25,6343017
SABIC,20101110,103,104,102.25,103,7539526
SABIC,20101109,102.5,103.25,101.5,103.25,6434305
SABIC,20101108,103,104,102,102.5,6121422
SABIC,20101107,104.25,104.5,102.5,103,8074600
SABIC,20101106,100.25,104.25,100.25,104.25,13613752
SABIC,20101103,99.5,99.5,98.25,98.25,4828194
SABIC,20101102,99.5,100,98.5,99,5196107
SABIC,20101101,97.75,100,97.25,99.5,7755753
SABIC,20101031,97.5,98.75,97.5,97.5,4981335
SABIC,20101030,95,97.25,95,97,4120465
SABIC,20101027,94.75,95.75,94,95,4715602
SABIC,20101026,94.5,96.25,93.75,95.5,6171389
SABIC,20101025,94,95,94,95,5806398
SABIC,20101024,92.75,94,92.75,93.25,5035562
SABIC,20101023,91.25,93,91,92.75,4605606
SABIC,20101020,90.25,91,89.25,90.75,5708826
SABIC,20101019,91.25,92.5,91,91.25,6091093
SABIC,20101018,91.5,92.25,90.5,91,10957515
SABIC,20101017,87.25,89.25,87.25,89,4235307
SABIC,20101016,89.75,89.75,87,87,4149270
SABIC,20101013,90.25,90.5,89.5,89.75,3796086
SABIC,20101012,90.5,90.75,89.75,90.25,3729897
SABIC,20101011,92.25,93,90.5,90.75,5587749
SABIC,20101010,90,92.5,89.75,92,7617525
SABIC,20101009,90.75,91,90,90,3557484
SABIC,20101006,90.75,91.5,90.25,90.25,6640391
SABIC,20101005,89.75,90.5,89.5,90,3544181
SABIC,20101004,90.5,90.75,89.75,89.75,3807432
SABIC,20101003,89.5,91,88.5,91,3916462
SABIC,20101002,90.5,91.5,88.75,89.25,5238355
SABIC,20100929,90.5,91,89.5,89.75,2633321
SABIC,20100928,90.5,90.75,89.75,90,3063962
SABIC,20100927,91,91.5,90.5,91,3103278
SABIC,20100926,90.75,91,90.25,90.75,2832591
SABIC,20100925,91,92,90.5,90.5,4605216
SABIC,20100921,90.5,90.75,89.75,90,4836028
SABIC,20100920,88.75,90.25,88.5,90.25,5215628
SABIC,20100919,89,89.25,88.25,88.25,2472433
SABIC,20100918,88.75,89,88.25,88.75,1540743
SABIC,20100915,89.5,89.75,88.25,88.5,1735624
SABIC,20100914,89.75,90.75,89,89.5,3856860
SABIC,20100906,87.5,87.75,87.25,87.5,1917528
SABIC,20100905,87.75,88,87,87.25,2242682
SABIC,20100904,87.5,88.25,87.25,87.75,3554192
SABIC,20100901,84.75,86.25,84.5,86,3512069
SABIC,20100831,84.75,85,83.5,84.75,2518037
SABIC,20100830,85.25,85.75,85,85,1941825
SABIC,20100829,84.5,85.25,84.5,85,2213003
SABIC,20100828,85,85.25,84.5,84.5,1852475
SABIC,20100825,83.25,83.75,82.75,83.25,2889941
SABIC,20100824,85,85,83.5,83.5,3224552
SABIC,20100823,85,85.75,85,85.5,2160020
SABIC,20100822,84.5,85.75,84.5,85,2316211
SABIC,20100821,84.75,84.75,83.75,84.5,1752833
SABIC,20100818,87,87,85.25,85.5,3095129
SABIC,20100817,86,87.25,86,87,2796372
SABIC,20100816,86.5,86.5,85.5,85.75,2278553
SABIC,20100815,85.75,86.5,85.5,86.25,2332902
SABIC,20100814,85,86,84,85.75,3189064
SABIC,20100811,87.25,87.25,85.5,86,3008581
SABIC,20100810,89,89.25,87.5,87.5,3712904
SABIC,20100809,88.5,89.25,88.5,89,3420280
SABIC,20100808,88.5,89,88,88.25,2816679
SABIC,20100807,88.25,89,88,88.5,2501088
SABIC,20100804,88.25,88.75,87.5,88.25,3291906
SABIC,20100803,90,90.5,88,88,6128852
SABIC,20100802,88.25,89.25,87.5,89,5820572
SABIC,20100801,86.75,88.25,86.75,87.5,3965712
SABIC,20100731,86.75,87,86,86.5,1904852
SABIC,20100728,87.25,87.25,86.25,86.5,3428750
SABIC,20100727,86,87.25,85.75,87,5048001
SABIC,20100726,87.75,88,86.25,86.5,5338119
SABIC,20100725,88,88.25,87,88.25,3343087
SABIC,20100724,88,88.75,87.25,88.25,5411946
SABIC,20100721,85.75,86.5,84.25,86.5,6422667
SABIC,20100720,88.5,88.5,84.5,84.75,6809078
SABIC,20100719,86,87.75,85.5,87.75,6455879
SABIC,20100718,88,89.25,87,87.75,5365527
SABIC,20100717,85.25,88,85.25,87.75,4684294
SABIC,20100714,91.5,91.75,86.75,88,9449253
SABIC,20100713,89.25,91,89.25,90,6980878
SABIC,20100712,90.5,90.5,89,89.25,5708367
SABIC,20100711,89.75,92,89.25,90.5,9089623
SABIC,20100710,90,90.25,89,89.5,6532536
SABIC,20100707,86.5,86.75,84.5,85,6633106
SABIC,20100706,85.75,88.25,85.25,88.25,4956227
SABIC,20100705,83.25,85,83.25,84.5,6194944
SABIC,20100704,84.75,85,82.5,83,5243360
SABIC,20100703,85,85.25,81.5,84,5075769
SABIC,20100630,85.25,88,85.25,85.75,6292861
SABIC,20100629,89.5,89.5,86.75,87,5583459
SABIC,20100628,90.5,91.75,90.5,90.5,3342737
SABIC,20100627,91.5,91.75,90.5,90.5,3561572
SABIC,20100626,91.5,92,91,91.5,3651474
SABIC,20100623,91,91.25,89.75,91.25,6108398
SABIC,20100622,93,93.75,91.5,91.75,7815557
SABIC,20100621,95.75,96,94.5,95,7462107
SABIC,20100620,91.75,94,91.75,93.75,5628340
SABIC,20100619,93,93.5,91.5,91.75,4493278
SABIC,20100616,93.5,94.25,92,92.25,6192976
SABIC,20100615,91,92.5,90.25,91.75,6095057
SABIC,20100614,90.75,92,90.25,91.25,6448248
SABIC,20100613,92,92.5,89,89,6961335
SABIC,20100612,92,93.75,92,93,6410002
SABIC,20100609,87.75,89.25,87,88.5,10595809
SABIC,20100608,86.25,87.25,84,86.25,9073394
SABIC,20100607,80.5,87,80.5,85.75,6045496
SABIC,20100606,83,83.25,81.5,82,5379860
SABIC,20100605,81.5,83.25,80.5,83.25,7524462
SABIC,20100602,86,87.5,85,85.75,9314041
SABIC,20100601,87.5,87.75,86,86.25,5734410
SABIC,20100531,88,89.5,87,89,6690228
SABIC,20100530,90,91,87.5,87.75,12316233
SABIC,20100529,82.5,88,82.25,88,8801538
SABIC,20100526,81,81.5,79.25,80,8575332
SABIC,20100525,81,81,76.75,76.75,14186190
SABIC,20100524,88.75,89.25,83.5,85.25,7200561
SABIC,20100523,91,91,87.5,88,5518365
SABIC,20100522,89.5,91,88,90,8916828
SABIC,20100519,94,94.25,91.75,92.25,10003558
SABIC,20100518,96.5,97.75,95.5,97.5,7010683
SABIC,20100517,95.25,96.75,94.25,96,7742414
SABIC,20100516,98.5,98.75,94.25,96.5,9171171
SABIC,20100515,99.75,99.75,97.5,98.25,6780137
SABIC,20100512,102.5,103.75,101.75,103.5,3182532
SABIC,20100511,103.5,104.5,102,102,4681023
SABIC,20100510,104,105,103,104,7919002
SABIC,20100509,100.25,102,100,102,6955267
SABIC,20100508,100.5,101.25,98.5,100,5964457
SABIC,20100505,105,106.75,104,105,5824670
SABIC,20100504,106.5,108.25,106.25,106.75,5106238
SABIC,20100503,105.5,106,104.5,105.75,2155418
SABIC,20100502,105.5,106.25,105.25,105.75,2378889
SABIC,20100501,105.25,106,105,105.75,2139281
SABIC,20100428,104.5,105.75,104,105,4360968
SABIC,20100427,106.75,107,105.5,106.25,3112059
SABIC,20100426,106,107,105.75,106.75,3175084
SABIC,20100425,105,106.75,104.75,105.25,3915684
SABIC,20100424,101,105.25,101,105.25,6534998
SABIC,20100421,99.25,101.25,99,100,2368507
SABIC,20100420,102.25,102.5,99,99,3279111
SABIC,20100419,102,102.5,101.25,102,3133947
SABIC,20100418,101.25,103,101,102.5,5400881
SABIC,20100417,103.25,103.75,102.5,103.25,2694713
SABIC,20100414,103.25,104.5,102.5,103.25,6634381
SABIC,20100413,102.5,103,101.5,102.75,4023630
SABIC,20100412,102.5,103.25,102.25,102.5,4051732
SABIC,20100411,102.25,103.5,101.75,102.5,3820435
SABIC,20100410,99.75,103,99.5,102.25,5300081
SABIC,20100407,98.75,99.25,98.25,99,2440934
SABIC,20100406,101,101,98.25,98.75,3780968
SABIC,20100405,100.75,101,99.5,100.5,3219757
SABIC,20100404,101,101.25,100.5,100.75,1816964
SABIC,20100403,100.5,101.25,100.25,101,3745173
SABIC,20100331,99.75,99.75,98.75,99.5,2615926
SABIC,20100330,99,100,98.75,99.5,3661899
SABIC,20100329,99.25,99.25,98.25,98.5,2757688
SABIC,20100328,98.75,99.75,98.75,99.25,4018391
SABIC,20100327,98,99.5,98,99.25,4408002
SABIC,20100324,97.25,98,96.75,98,4942014
SABIC,20100323,96.25,97.5,96,97.25,2452919
SABIC,20100322,96.75,97.25,95.5,95.75,2540079
SABIC,20100321,96,97.25,96,96.75,1358496
SABIC,20100320,95.75,97.5,95,96.5,2999416
SABIC,20100317,94.5,95.75,94.5,95.75,2757457
SABIC,20100316,93,94.5,92.75,94.25,2649648
SABIC,20100315,93.5,93.75,93,93,567325
SABIC,20100314,93.25,93.5,93,93.5,866794
SABIC,20100313,93.25,93.75,93,93,1793557
SABIC,20100310,91.75,93.25,91.75,93,2681835
SABIC,20100309,92.25,92.5,91.5,92,1647117
SABIC,20100308,92.25,93.25,92,92.5,2390689
SABIC,20100307,91.75,92.5,91.5,92.25,1242551
SABIC,20100306,91,92,91,91.75,2578276
SABIC,20100303,89.25,90.5,89.25,90,2109832
SABIC,20100302,88.75,89.5,88.75,89.25,895644
SABIC,20100301,88.5,89.25,88.5,89,1148945
SABIC,20100228,88.75,89,88.25,88.75,847751
SABIC,20100227,88.5,88.75,88,88.75,868213
SABIC,20100224,88,88.5,87.25,88.5,980909
SABIC,20100223,88.75,89.25,88,88.25,1094727
SABIC,20100222,89,89.25,88.5,89,471980
SABIC,20100221,89.25,89.5,88.75,89,1330807
SABIC,20100220,89,89.5,88.75,89.25,1248075
SABIC,20100217,89,89.25,88.5,88.5,1900475
SABIC,20100216,87.25,88.75,87.25,88.25,1853215
SABIC,20100215,86.75,87.5,86.75,87.5,659776
SABIC,20100214,86,87,86,86.75,1314879
SABIC,20100213,85.25,86.25,85.25,86.25,1748961
SABIC,20100210,85.75,86,85,85.25,2317172
SABIC,20100209,85,85.5,84.75,85,1357253
SABIC,20100208,85.5,86.25,84.75,85.25,2153997
SABIC,20100207,85.25,85.75,84.5,85.5,1452883
SABIC,20100206,85,85.75,84.5,85.5,4186656
SABIC,20100203,86.75,87.5,86.75,87.5,2270206
SABIC,20100202,86,86.5,85.5,86.5,1501614
SABIC,20100201,87,87.25,85.5,85.75,1729786
SABIC,20100131,87,87.5,86.25,87,1507389
SABIC,20100130,86.5,87,85.5,87,2151073
SABIC,20100127,87.25,87.25,86,86.75,1879823
SABIC,20100126,89.25,89.5,87,87.25,2742671
SABIC,20100125,88.75,90.25,88.5,89.25,2477895
SABIC,20100124,88.75,89.25,88.25,88.75,1952250
SABIC,20100123,88,88.75,87.25,88.75,2307304
SABIC,20100120,91,91.75,89.75,89.75,9245436
SABIC,20100119,89.25,90,88.75,89.25,2579829
SABIC,20100118,89.5,89.75,88.75,89.25,1956238
SABIC,20100117,89,89.5,88.25,89.5,2346261
SABIC,20100116,87.75,89.25,87.25,88.5,2409529
SABIC,20100113,86.75,88.75,86.5,88,4546879
SABIC,20100112,87,87.25,86.5,86.75,1329609
SABIC,20100111,87.25,87.75,86.5,87,2371989
SABIC,20100110,87.5,88.5,87.25,87.5,2445086
SABIC,20100109,87,88,87,87.5,2093595
SABIC,20100106,85.75,87.75,85.5,87,3647463
SABIC,20100105,86.25,87,85,85.75,6159468
SABIC,20100104,83.25,86.25,82.75,86,3994208
SABIC,20100103,82.75,83.5,82.25,83.25,932396
SABIC,20100102,82.5,82.75,82,82.75,572889
SABIC,20091230,82,82.5,81.5,82.5,981437
SABIC,20091229,82.5,83,81.75,82,2275769
SABIC,20091228,83.75,84.25,82.5,82.75,1812802
SABIC,20091227,84.25,84.75,83.5,84,2910231
SABIC,20091226,83.75,85,83,84.25,4540032
SABIC,20091223,82.5,82.75,82,82.75,719385
SABIC,20091222,82,83,82,82.5,1235186
SABIC,20091221,81.75,82.5,81,82.5,2318243
SABIC,20091220,81.75,82.25,81.5,81.5,1463504
SABIC,20091219,81.25,82,81,82,1627778
SABIC,20091216,80.25,81.25,79.75,81,1323213
SABIC,20091215,80.75,81,79.75,80.5,1202935
SABIC,20091214,81,81.25,80.5,81,2620841
SABIC,20091213,79.5,80,79,79.75,1416353
SABIC,20091212,80,81,79,79,2935415
SABIC,20091209,79.25,79.25,78,78.25,1608332
SABIC,20091208,80.25,80.5,78,80,2206060
SABIC,20091207,81.25,81.25,80.25,80.75,1492933
SABIC,20091206,81.5,81.75,81,81.25,1695111
SABIC,20091205,80,81.25,80,81,1741163
SABIC,20091125,80.75,81.75,80.75,81.75,1425296
SABIC,20091124,81,81.5,80.25,81,1363080
SABIC,20091123,80.75,81.5,80.5,81,1445987
SABIC,20091122,80.5,80.75,80,80.5,1385379
SABIC,20091121,81,81,80.25,80.75,1249350
SABIC,20091118,82.25,82.25,81.25,81.5,1306726
SABIC,20091117,82.5,82.75,81.75,82,2863902
SABIC,20091116,81.25,82.75,81,82,4705826
SABIC,20091115,81.5,81.75,80.75,81,1054648
SABIC,20091114,81.25,81.5,80.75,81.5,1029589
SABIC,20091111,80.5,81.75,80.25,81.5,2820783
SABIC,20091110,82.25,82.75,80,80.5,5905269
SABIC,20091109,80.5,81.75,80.25,81.75,3934105
SABIC,20091108,81.75,82.25,79.5,80.75,3298227
SABIC,20091107,81.75,82.25,80.75,82.25,3772880
SABIC,20091104,81,81.75,80.75,81.25,4648471
SABIC,20091103,82.25,82.5,79,79.25,6529919
SABIC,20091102,80.5,82.75,79.5,82.5,5636375
SABIC,20091101,78.5,80.25,78,80.25,5667628
SABIC,20091031,80.25,80.25,78.75,79,6028400
SABIC,20091028,84.25,84.5,81.75,82,3361943
SABIC,20091027,84,84.5,83.5,84,2149098
SABIC,20091026,84,85,83.75,84.75,2612914
SABIC,20091025,84.75,85,83.5,84,3182110
SABIC,20091024,82.75,85.25,82.75,84.75,5855168
SABIC,20091021,83.75,84.25,82.75,83.5,8145012
SABIC,20091020,84.5,85.5,83.75,84.5,7522685
SABIC,20091019,82.25,85.5,82,84,17319381
SABIC,20091018,79,80.5,77.5,79,4431889
SABIC,20091017,81,82,79,79.25,5042704
SABIC,20091014,78.75,81,78.5,80.75,4245499
SABIC,20091013,80.25,80.5,78.25,78.5,3980691
SABIC,20091012,80.75,81,80,80.25,2189956
SABIC,20091011,81,81.5,80.5,81,2690096
SABIC,20091010,81.25,81.75,79.25,80.5,5342918
SABIC,20091007,82.25,82.75,80.25,80.5,8151742
SABIC,20091006,80.5,82,80.25,81.75,6357165
SABIC,20091005,80.25,81,79.75,80,5636652
SABIC,20091004,79,80,78.75,80,3929811
SABIC,20091003,79,79.75,78.5,78.75,4046839
SABIC,20090930,79.75,80.75,79.5,80,5653732
SABIC,20090929,80.25,80.75,79,79.75,9666800
SABIC,20090928,78,80.25,77.5,80.25,10104733
SABIC,20090927,78,80,77.5,78.75,7958595
SABIC,20090926,77.25,79,77,78,10492472
SABIC,20090916,79.5,80,78.25,78.5,10551629
SABIC,20090915,76.75,79,76.5,78.5,10539473
SABIC,20090914,76.25,76.75,75.25,76.75,6203747
SABIC,20090913,75,77.75,75,76.75,12117362
SABIC,20090912,73,75,72.75,74.75,9947082
SABIC,20090909,73.5,74.25,72.25,72.5,9814552
SABIC,20090908,71.5,74,71.25,74,12491175
SABIC,20090907,71,71.75,70.75,71.5,3202740
SABIC,20090906,70.5,71.5,69.75,70.75,3752186
SABIC,20090905,69.5,71,69.25,70.5,2659042
SABIC,20090902,67.5,68.75,66.75,68.75,2305637
SABIC,20090901,68.5,69.5,67.5,68.5,3850760
SABIC,20090831,69.75,69.75,68.5,68.5,2265837
SABIC,20090830,70.5,70.75,69.25,69.75,2506936
SABIC,20090829,71.25,71.75,70.25,70.25,2888425
SABIC,20090826,71.5,71.75,70.5,71,4994171
SABIC,20090825,71.5,72.5,70.75,71.75,10279937
SABIC,20090824,70.75,73.25,70.75,72.25,15433539
SABIC,20090823,71,72,69.75,70.25,9273547
SABIC,20090822,70,71.75,69.75,71.75,10611397
SABIC,20090819,69.75,69.75,66,66.75,9535338
SABIC,20090818,69.5,70.75,68.75,70.5,10501402
SABIC,20090817,72.25,72.5,68.5,68.5,17000528
SABIC,20090816,72.75,73.5,72.25,73,7880278
SABIC,20090815,72.25,73,71.5,73,7134093
SABIC,20090812,71.75,73,71.5,72.75,10945755
SABIC,20090811,73.25,75.5,72.5,72.75,15012220
SABIC,20090810,70,74.25,69.75,74,15733274
SABIC,20090809,70.25,70.75,69.5,69.75,4923562
SABIC,20090808,70.75,71.75,70,70.25,8555541
SABIC,20090805,70,71,69,70.25,8537990
SABIC,20090804,72.5,72.5,69.5,69.75,11574919
SABIC,20090803,69.75,72.25,69.5,71.75,19791527
SABIC,20090802,70.25,70.25,67,69.75,12986955
SABIC,20090801,72,72,70.25,70.25,9912820
SABIC,20090729,68,69.5,66.75,69.25,11061354
SABIC,20090728,71.75,72,68.5,68.5,10557881
SABIC,20090727,69.25,72,69,71,10314626
SABIC,20090726,69,70.25,68.25,69,9982665
SABIC,20090725,67,69.25,66.75,68.75,16542241
SABIC,20090722,66.5,67.25,63.75,64,14971060
SABIC,20090721,64.5,66.75,63.5,66.75,11047119
SABIC,20090720,60.5,64.25,60.25,64.25,11806388
SABIC,20090719,64.5,65.25,59.75,60.5,21017128
SABIC,20090718,65,67,64.75,65.75,10908402
SABIC,20090715,63,64.75,62.5,63,9946891
SABIC,20090714,61,63.75,60.5,62.75,15353254
SABIC,20090713,58.75,60,57.5,59.75,6905343
SABIC,20090712,58.75,60,57.75,58.75,10307196
SABIC,20090711,56.25,58.5,55.25,58.5,10610351
SABIC,20090708,56.25,57.25,55.5,56,7703424
SABIC,20090707,57.75,58.75,57.25,58.5,6564643
SABIC,20090706,59,59.25,57,57,5255227
SABIC,20090705,58.5,60,58.5,59.25,5971742
SABIC,20090704,60.25,60.25,58.25,58.5,7653426
SABIC,20090701,63,63,61.25,62.5,6352029
SABIC,20090630,63.75,64.25,62.5,62.75,7309158
SABIC,20090629,63,63.75,62.25,62.75,7923964
SABIC,20090628,65,65.25,61,63.25,8755910
SABIC,20090627,67,67.5,65.25,65.5,5343947
SABIC,20090624,67,67.75,65.5,66,7446997
SABIC,20090623,66,67,65.5,66.5,7179455
SABIC,20090622,68.25,68.75,66.25,68,7023869
SABIC,20090621,71.5,71.75,67,68.5,7403465
SABIC,20090620,71.5,72,69.5,71,4187382
SABIC,20090617,72.75,73.25,71.25,71.25,6408091
SABIC,20090616,71.5,73.25,71.25,73.25,5421557
SABIC,20090615,73.25,73.25,72.5,72.75,4693087
SABIC,20090614,73.75,74.25,73,73.5,6689565
SABIC,20090613,73.5,74.5,72.75,73.5,10477427
SABIC,20090610,72,73.75,71.75,72.5,16351221
SABIC,20090609,70,71.25,69.5,71,7480356
SABIC,20090608,71.75,72.25,69.75,70,8637086
SABIC,20090607,71,72.5,69,72.5,9216936
SABIC,20090606,72.75,73.25,70.5,71,8763376
SABIC,20090603,72.25,73,71.25,71.75,8242402
SABIC,20090602,72.75,73.75,71.75,72,17717982
SABIC,20090601,68.25,71.75,68,71.5,22869781
SABIC,20090531,69,69.5,67.25,68,14498074
SABIC,20090530,67,69.25,66.75,68.5,17789764
SABIC,20090527,66,66.5,64.5,64.75,12692742
SABIC,20090526,66,67,63.25,63.75,10077981
SABIC,20090525,67.75,68,64.75,65.5,8247337
SABIC,20090524,69.75,70,67.25,67.5,18319488
SABIC,20090523,66.25,69.25,65.5,69.25,14632831
SABIC,20090520,68,68.25,65.75,67,13401007
SABIC,20090519,68,69.5,67.5,67.75,18156877
SABIC,20090518,65.25,66.5,64.25,66.25,14866615
SABIC,20090517,62.75,65,61.75,64.5,18319379
SABIC,20090516,66,66.75,61,62.5,19192560
SABIC,20090513,68.25,69.75,67,67.75,15990677
SABIC,20090512,65.5,69.25,65,67.75,24090040
SABIC,20090511,66.25,68.25,65.5,65.5,12799409
SABIC,20090510,65.5,69.5,61,67.75,33815933
SABIC,20090509,63,65.5,62,65.5,17281670
SABIC,20090506,58.25,64.25,57,59.75,34360704
SABIC,20090505,54.5,58.75,53.75,58.75,21327066
SABIC,20090504,52,53.75,51.75,53.5,12008291
SABIC,20090503,50.75,51.5,49.9,51,7727600
SABIC,20090502,51.5,52.75,49.9,50.75,12550925
SABIC,20090429,48.2,49.9,47.9,49.8,16257276
SABIC,20090428,46.9,48.1,46.7,47.3,8772189
SABIC,20090427,47.3,49,46.8,47.1,18930481
SABIC,20090426,45.9,48.5,44.8,47.9,21033384
SABIC,20090425,44.2,45.4,44,45.4,13631480
SABIC,20090422,42,42.9,40.6,42.9,22496525
SABIC,20090421,42,42.7,42,42,18256700
SABIC,20090420,48.1,48.3,45.1,46.6,15131527
SABIC,20090419,53.5,55,47.4,48,26842232
SABIC,20090418,49.6,52.5,49.4,52.5,17404702
SABIC,20090415,49.1,50.25,47.7,48.2,22351298
SABIC,20090414,47.5,49.5,47.5,49.3,11592161
SABIC,20090413,47.2,47.9,47.1,47.5,7585917
SABIC,20090412,46.7,47.4,46.6,47.2,6885139
SABIC,20090411,47.9,48.6,47.6,47.7,15593363
SABIC,20090408,44,45.7,43.8,45.6,10061710
SABIC,20090407,45.9,46.6,44.8,44.9,9855142
SABIC,20090406,46,47,45.9,46.2,10897924
SABIC,20090405,46.8,47.5,45.4,45.6,12827636
SABIC,20090404,44.2,46.3,44.2,46.3,14832207
SABIC,20090401,42.4,43.3,41.5,42.1,15517716
SABIC,20090331,39.9,42,39.8,41.8,12789125
SABIC,20090330,41.4,41.6,39.6,39.7,9005527
SABIC,20090329,43,43.6,41.7,42.2,12358134
SABIC,20090328,40.9,43.4,40.8,43,11983225
SABIC,20090325,39.6,41,39.3,40.6,8664889
SABIC,20090324,41.8,42,40.1,40.2,11991518
SABIC,20090323,39.3,40.2,39.2,39.9,12141635
SABIC,20090322,39.8,40,38.5,38.8,8427532
SABIC,20090321,38.3,39.9,38.1,39.8,8436156
SABIC,20090318,38.1,38.6,37.8,38,12800538
SABIC,20090317,38.6,39,37,37.4,12532120
SABIC,20090316,37.5,39.4,37.3,39.2,15309269
SABIC,20090315,36.5,37.7,36.2,37.4,22017960
SABIC,20090314,35.7,36.7,35.5,36.5,18038028
SABIC,20090311,36.4,37,34.5,34.7,19828788
SABIC,20090310,34.1,35.5,33.8,35.4,17582103
SABIC,20090309,34.8,34.9,33.6,34.1,11566623
SABIC,20090308,35.6,36.1,34.3,34.5,8404727
SABIC,20090307,37.2,37.3,34.8,35.8,13274656
SABIC,20090304,37.1,37.6,36.7,36.9,14243280
SABIC,20090303,35,36.7,34.2,36.7,13613579
SABIC,20090302,37.4,38,35.6,36,19962783
SABIC,20090301,37,37.8,36.8,37.4,15227216
SABIC,20090228,38.8,38.8,35.5,36.6,20529601
SABIC,20090225,41.4,42,38.9,39.3,11901679
SABIC,20090224,43.5,43.5,40.1,40.2,17932508
SABIC,20090223,44.9,45.3,44.5,44.5,7488182
SABIC,20090222,44.4,44.6,43.8,44.5,6166255
SABIC,20090221,45.5,45.7,43.6,44,6277074
SABIC,20090218,44.1,46,43.8,45.9,8081699
SABIC,20090217,48.7,48.7,44.5,44.5,6727459
SABIC,20090216,49,49.2,48.6,48.9,3688952
SABIC,20090215,50.5,50.5,48.8,49.1,8139317
SABIC,20090214,48.7,50,48.5,49.9,6389524
SABIC,20090211,47.8,48.5,47.4,48.2,6314970
SABIC,20090210,49.2,50,48.5,48.8,14183466
SABIC,20090209,47.9,48.9,47.8,48.9,6532155
SABIC,20090208,48.7,49.1,47.8,48,8584484
SABIC,20090207,47.5,48.7,47.3,48.6,9758905
SABIC,20090204,47.2,47.9,46.2,46.5,10233677
SABIC,20090203,45.2,46.8,45.2,46.6,9177664
SABIC,20090202,46.9,47.3,45.2,45.6,7453697
SABIC,20090201,48.2,49,46.8,47,10019715
SABIC,20090131,46.4,49.7,46.2,47.8,15896921
SABIC,20090128,46.2,46.7,45.9,46.2,9348093
SABIC,20090127,44.6,47.1,44.5,46.5,17511886
SABIC,20090126,44.9,45.6,43.9,44.3,15401372
SABIC,20090125,44.7,45.3,43.7,44.5,21184253
SABIC,20090124,41.9,44.5,41.7,44.3,19013278
SABIC,20090121,37.1,43.5,37.1,40.7,28876367
SABIC,20090120,40.5,40.5,40.5,40.5,7336134
SABIC,20090119,44.5,45.9,44.3,44.9,11445579
SABIC,20090118,45.5,46.3,44,44.2,15696468
SABIC,20090117,51.5,51.75,47.1,47.1,13875532
SABIC,20090114,55,55,52,52.25,6604278
SABIC,20090113,55.75,56.5,54.75,54.75,6845591
SABIC,20090112,55.25,57,54.5,56,5736957
SABIC,20090111,56,57.5,55.25,55.75,4239000
SABIC,20090110,57,57.25,54.75,56.25,8981338
SABIC,20090107,60,60.5,58.25,58.5,12658314
SABIC,20090106,58.5,60,58.5,59.25,9976073
SABIC,20090105,55.5,59.75,55,58.25,17388926
SABIC,20090104,56.25,57,54.75,55.5,11177374
SABIC,20090103,53.25,56.25,53,56.25,12375786
SABIC,20081231,53.75,55,51.25,51.5,7858544
SABIC,20081230,52.5,53.75,52,53.25,5249963
SABIC,20081229,52.75,53.75,51.75,52.5,5881837
SABIC,20081228,49.5,53,49.3,52.75,7502574
SABIC,20081227,51.5,52.25,49.5,49.5,5207652
SABIC,20081224,54.25,54.75,52,52,4517815
SABIC,20081223,55.75,56.25,54.5,54.75,5143279
SABIC,20081222,56.5,57,55,55,6043000
SABIC,20081221,54.75,56.5,54.25,56,9545977
SABIC,20081220,58,58,55,55,13016624
SABIC,20081217,59.25,61,59,59,11734806
SABIC,20081216,58.75,59.75,57.5,58,9274471
SABIC,20081215,58,59.25,57.75,58,8753962
SABIC,20081214,58.25,60.5,57,57.5,16727471
SABIC,20081213,54.25,58.5,54,58.5,7715864
SABIC,20081203,52,54.25,51.75,53.25,18361846
SABIC,20081202,49,53.5,47,50.25,30366896
SABIC,20081201,49.6,55,49.1,52,21755572
SABIC,20081130,52,52.5,48.4,50,23751647
SABIC,20081129,47,49.5,46.8,49.5,6323165
SABIC,20081126,46,47.9,44,45,21900539
SABIC,20081125,47.8,48.8,45.6,45.6,21531922
SABIC,20081124,44,47.3,42.3,46.6,33032842
SABIC,20081123,43,45.4,42.3,43,25269430
SABIC,20081122,48.5,48.8,44.6,44.6,16976678
SABIC,20081119,51.75,52.25,48.8,49.5,13272416
SABIC,20081118,54.5,55,50.5,50.5,17996088
SABIC,20081117,56.5,58.5,55.5,56,17765344
SABIC,20081116,53.5,56.25,52.5,55.75,19108104
SABIC,20081115,59.5,59.5,54.25,54.25,12570653
SABIC,20081112,60.5,62.5,59.5,60.25,11191379
SABIC,20081111,64,64.25,61.25,61.5,10764575
SABIC,20081110,68.25,69.5,66,66.25,10403799
SABIC,20081109,67.75,69,66.5,68,9103676
