"Close"
995.28
984.34
989.91
978.2
977.5
975.34
972.12
969.84
976.57
975.35
980.19
973.02
976.43
985.68
983.45
977.51
971.7
976
960.05
959.68
959.83
949.28
931.9
938.45
938.29
949.94
958.61
950.58
950.04
945.69
935.05
957.47
955.94
946.91
955.46
961.32
955.9
949.95
953.41
963.04
955.46
966.72
964.11
969.48
962.33
967.16
967.59
967.15
966.45
965.66
962.51
961.73
957.89
953.11
956.23
949.43
950.89
952.46
946.84
942.96
944.1
939.72
943.15
945.55
937.5
935.52
947.32
948.1
952.35
956.84
955.22
945.77
942.28
952.11
963.25
956.74
952.3
959.58
958.35
957.99
959.61
963.58
954.83
953.74
955.52
943.36
950.65
950.56
958.21
973.9
969.79
968.12
983.91
988.81
991.17
996.41
999.26
1001.03
1008.21
1009.59
1005.32
1004.34
1010.85
1014.55
1007.35
1007.04
1002.95
1004.75
1001.43
997.31
999.8
988.88
983.8
988.47
989.86
987.97
989.9
980.69
979.9
986.75
984.81
986.18
997.28
997.58
995.34
997
996.39
980.84
975.59
973.59
980.97
986.82
988.98
996.35
1004.68
999.95
999.38
996.11
991.44
991.15
988.42
987.17
988.59
989.72
984.23
983.49
985.04
984.19
986.83
992.48
992.34
998.99
996.76
997.96
995.94
999.14
1004.61
1011.29
1004.88
1015.61
1015.79
1014.74
1015.36
1016.57
1017.67
1024.27
1030.46
1033.68
1028.52
1033.04
1035.84
1034.91
1037.8
1042.64
1044.1
1039.01
1028.64
1023.39
1027.01
1031.94
1027.96
1026.45
1032.81
1027.33
1022.45
1018.42
1016.21
1013.69
1014.75
1024.46
1017.32
1011.5
1011.34
1015.13
1021.04
1022.1
1021.29
1020.32
1028.01
1020.2
1030.42
1033.89
1046.86
1055.13
1054.91
1053.28
1051.86
1059.25
1064.49
1063.51
1066.09
1054.52
1053.04
1042.46
1048.28
1046.63
1040.36
1044.74
1055.66
1053.21
1064.45
1065.98
1071.41
1069.7
1082.45
1080.88
1077.59
1076.93
1080.67
1078.36
1089.65
1091.26
1083.09
1088.64
1086.59
1091.53
1088.89
1095.33
1108.68
1098.6
1099.26
1102.62
1108.56
1097.7
1107.27
1104.74
1111.83
1110.35
1115.6
1119.71
1121.21
1119.1
1122.47
1128.33
1126.44
1131.14
1126.74
1135.18
1143.48
1147.53
1154.52
1147.44
1130.81
1143.64
1126.21
1127.61
1114.64
1111.42
1126.67
1117.17
1101.18
1103.49
1104.49
1109.51
1103.81
1103.27
1108.17
1092.51
1086.09
1085.4
1089.99
1083.22
1097.54
1098.14
1108.69
1105.46
1097.65
1095.17
1103.1
1088.57
1094.44
1106.08
1105.3
1110.05
1118.78
1119
1117.99
1119.18
1120.78
1124.7
1124.12
1122.15
1121.22
1124.84
1116.8
1117.92
1117.77
1120.77
1117.93
1122.63
1108.93
1117.98
1111.5
1114.11
1110.64
1116.87
1109.58
1106.26
1110.43
1103.5
1100.62
1082.71
1084.5
1075.86
1076.22
1071.86
1072.82
1059.15
1065.99
1065.27
1079.61
1100.26
1094.41
1091.37
1110.25
1103.51
1096.96
1095.74
1107.07
1107.6
1116.34
1113.17
1112.97
1111.86
1107.49
1105.66
1101.81
1101.8
1096.52
1095.24
1092.51
1097.16
1096.84
1101.32
1108.17
1111.37
1113.94
1117.69
1120.52
1124.12
1113.5
1120.68
1115.84
1120.39
1110.33
1108.66
1108.24
1116.97
1116.81
1111.34
1111.86
1108.09
1098.83
1105.22
1095.27
1103.27
1097.66
1093.67
1098.4
1091.36
1097.76
1102.59
1097.7
1085.49
1088.47
1081.01
1090.29
1084.41
1088.61
1087.92
1083.72
1074.83
1069.58
1064.67
1069.63
1067.76
1069.59
1067.61
1068.66
1082.38
1073.72
1069.44
1070.69
1069.81
1072.31
1064.55
1068.73
1079.67
1069.88
1072.25
1067.57
1067.58
1067.43
1071.26
1069.7
1077.29
1077.47
1076.07
1077.23
1077.9
1076.1
1072.88
1087.67
1081.73
1086.96
1084.4
1088.03
1090.14
1087.99
1092.55
1096.39
1093.85
1090.23
1088.67
1084.52
1083.35
1087.06
1088.57
1086.68
1079.34
1074.49
1073.09
1060.06
1056.76
1047.05
1040.19
1043.19
1043.42
1047.61
1042.64
1048.86
1052.07
1049.29
1055.36
1061.96
1074.14
1074.91
1069.89
1085.48
1095.52
1112.92
1105.84
1098.67
1103.93
1120.43
1129.63
1130.04
1145
1139.62
1142.82
1148.29
1143.48
1136.71
1148.2
1153.81
1153.23
1143.1
1137.08
1139.55
1135.76
1135.99
1128.8
1137.71
1126.3
1132.53
1133.43
1131.29
1125.79
1124.78
1135.26
1127.56
1132.48
1125.96
1139.07
1138.5
1130.02
1128.77
1126.95
1120.65
1125.8
1119.95
1121.7
1119.79
1121.46
1125.69
1124.56
1126.49
1125.63
1129.56
1118.49
1106.96
1116.67
1112.24
1115.73
1109.14
1094.41
1090.35
1081.53
1067.19
1063.84
1071.52
1067.32
1058.99
1070.06
1067.53
1065.18
1054.49
1052.86
1071.38
1067.44
1062.41
1059.14
1070.72
1074.65
1082.4
1094.18
1096.43
1084.21
1090.19
1088.49
1087.21
1082.13
1081.75
1089.71
1096.68
1098.45
1102.53
1107.26
1111.02
1116.36
1112.49
1112.49
1111.51
1112.66
1115.38
1119.01
1122.1
1122.32
1121.54
1128.82
1121.86
1119.95
1119.09
1111.82
1117.15
1116.05
1110.7
1110.98
1111.79
1107.25
1119
1113.86
1107.46
1107.47
1107.75
1107.19
1108.49
1111.87
1122.71
1125.1
1126.65
1137.72
1129.92
1125.27
1130.94
