"Close"
1002.29
1003.97
1001.65
1001.42
999.65
998.16
991.52
982.1
975.39
964.78
949.39
936.06
930.24
938.46
924.37
906.14
898.21
908.05
903
904.55
906.98
894.73
881.66
863.6
853.18
864.93
861.78
860.05
858.14
838.76
829.15
836.45
838.31
829.94
847.4
855.83
864.74
857.83
857.73
860.46
851.58
854.05
848.87
844.77
845.38
845.26
841.09
839.86
840.18
847.09
840.94
840.26
834.67
836.02
834.59
834.75
831.38
834.4
827.48
827.73
823.34
818.55
819.92
818.75
814.71
817.61
817.97
816.32
817.06
828.32
833.24
829.56
827.06
835.49
841.08
837.87
842.66
845.36
843.9
850.57
851.69
848.64
842.11
841.78
846.08
839.28
834.66
834.79
842.37
850.95
844.01
842.91
849.24
851.41
853.55
857.04
855.03
852.68
854.87
856.54
855.75
852.22
853.42
853.36
854.45
850.6
851
851.4
840.18
840.5
834.1
800.42
795.88
806.73
807.42
806.51
803.34
785.78
787.45
805.2
797.52
802.34
809.05
811.21
816.1
819.95
819.9
815.14
820.36
822.51
831.66
840.69
836.16
834.13
839.39
833.99
832.9
835.43
839.19
828.17
826.27
826.03
834.59
835.68
838.7
837.61
843.22
847.87
847.48
855.11
857.5
855.35
853.05
849.66
837.29
839.93
838.49
835.12
830.72
843.19
845.77
852.19
858.42
860.6
865.66
865.01
871.2
872.57
881.78
878.75
874.07
877.2
877.28
882.97
885.88
883.43
888.4
893.33
890.79
891.81
899.29
909.14
905.32
891.12
889.52
891.15
900.44
911.17
920.04
920.19
917.26
915.08
920.06
923.16
923.8
930.43
934.76
940.37
943.38
952.59
952.26
960.38
969.39
980.97
993.41
997.15
1000.97
995.49
1002.37
1012.38
1012.54
1008.48
1022.67
990.68
1008.2
1002.54
981.38
971.37
977.52
983.28
990.38
993.02
1002.26
1014.97
1026.3
1020.71
1021.24
1016.48
1008.69
1023.71
1029.52
1026.02
1036.25
1042.6
1048.99
1057.06
1070.25
1077.63
1083.28
1089.24
1113.49
1122.22
1147.04
1146.61
1154.16
1139.91
1141.81
1162.44
1160.47
1164.89
1149.98
1167.98
1196.67
1220.38
1239.38
1223.51
1207.01
1232.42
1244.13
1260.95
1265.35
1244.99
1198.23
1224.15
1186.91
1179.97
1158.49
1160.19
1174.81
1163.21
1154.64
1153.25
1183.06
1182.66
1179.96
1172.54
1173.55
1154.08
1150.88
1144.92
1147.04
1119.39
1137.28
1139.62
1151.2
1157.67
1158.8
1152.4
1151.16
1141.73
1144.24
1139.31
1132.23
1147.12
1151.56
1157.38
1168.89
1174.9
1175.28
1178.27
1181.93
1182.2
1170.33
1163.75
1165.05
1168.79
1162.16
1158.97
1167.28
1169.85
1165.78
1164.95
1172.74
1167.02
1182.11
1179.98
1175.7
1171.9
1172.55
1166.69
1150.88
1102.43
1092.55
1074.14
1070.45
1066.83
1042.77
1015.11
994.28
1003.95
1000.05
1040.41
1054.3
1062.9
1092.95
1110.01
1104.76
1120.83
1135.38
1139.12
1153.58
1162.32
1161.72
1133.47
1142.46
1133.22
1125.58
1125.73
1109.35
1117.44
1114.94
1118.16
1121.71
1131.83
1163.89
1158.41
1164.34
1166.91
1177.95
1185.22
1179.43
1185.34
1179.29
1192.07
1184.98
1191.2
1189.61
1194.93
1203.71
1197.72
1192.43
1184.55
1184.38
1183.33
1175.89
1178.98
1174.74
1174.38
1163.76
1153.49
1159.72
1154.9
1140.35
1142.43
1139.37
1137.32
1142.86
1148.11
1143.83
1141.82
1148.53
1140.38
1128.34
1135.88
1125.87
1118.36
1121.99
1123.71
1127.85
1129.45
1133.6
1126.15
1111.52
1104.59
1104.36
1101.87
1115.04
1129.83
1125.17
1117.46
1115.9
1109.53
1110.85
1115.12
1119.67
1124.48
1133.6
1139.39
1142.79
1145.3
1147.37
1142.87
1143.81
1136.15
1139.21
1134.64
1133.11
1136.57
1140.1
1141.32
1133.43
1138.75
1144.3
1142.76
1136.79
1130.93
1131.6
1132.83
1122
1120.89
1113.86
1109.18
1076.9
1081.4
1085.41
1089.25
1090.34
1080.89
1090.28
1085.98
1075.81
1069.79
1061.33
1070.93
1087.17
1087.96
1086.85
1088.33
1094.17
1095.5
1090.47
1091.57
1083.04
1082.88
1082.48
1081.78
1085.01
1090.71
1079.92
1084.62
1085.5
1077.79
1063.37
1064.92
1064.84
1047.6
1046.28
1056.76
1060.37
1059.18
1053.21
1046.28
1047.47
1047.03
1045.27
1046.94
1043.27
1032.35
1034.99
1039.22
1036.14
1034.68
1036.28
1036.95
1037.69
1037.91
1038.03
1028.73
1033.18
1031.62
1029.78
1022.88
1010.55
1014.16
1015.63
1020.12
1032.8
1029.08
1023.5
1022.79
1000.51
998.37
999.36
1004.63
996.77
978.05
968.65
967.44
945.84
937.33
958.34
947.57
937.21
942.66
950.34
951.44
943.6
938.33
954.14
949.71
943.61
943.32
953.26
961.81
967.81
989.94
987.87
977.23
976.67
975.46
972.04
966.46
972.29
976.56
980.11
976.84
975.88
981.14
981.27
982.24
978.34
987.41
985.05
990.27
987.46
996.7
995.41
1009.45
1015.49
1016.7
1018.81
1017.42
1021.75
1020.1
1022.74
1029.72
1030.24
1034.44
1032.97
1030
1027.26
1026.74
1036.18
1036.22
1041.45
1048.95
1059.33
1069.5
1085.36
1075.95
1075.23
1077.52
1078.57
1080.53
1086.87
1091.37
1077.55
1073.86
1074.88
1076.7
1059.05
1057.97
1063.41
1053.12
1026.31
1021.74
1018.8
1015.54
1019.35
1031.12
1024.37
1009.31
1013.43
1025.18
1020.07
1018.9
1013.84
1005.15
977.81
965.15
977.36
966.49
973
988.86
983.5
971.27
959.98
952.97
949.77
939.34
943.45
955.63
952.27
950.36
944.01
896.95
896.13
900.98
896.78
894.81
887.74
869.97
844.32
850.78
833.43
802.51
806.23
785.45
767.57
792.95
823.37
832.2
831.96
839.44
847
866.76
854.68
826.9
832.14
834.76
