<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
TASI,20010210,2235.4,2235.4,2235.4,2235.4,2487075
TASI,20010208,2229.33,2229.33,2229.33,2229.33,653853
TASI,20010207,2222.19,2222.19,2222.19,2222.19,1382770
TASI,20010206,2229.2,2229.2,2229.2,2229.2,2319779
TASI,20010205,2249.54,2249.54,2249.54,2249.54,2954611
TASI,20010204,2263.42,2263.42,2263.42,2263.42,1946562
TASI,20010203,2264.69,2264.69,2264.69,2264.69,2624550
TASI,20010201,2271.21,2271.21,2271.21,2271.21,467676
TASI,20010131,2263.62,2263.62,2263.62,2263.62,1857291
TASI,20010130,2270.09,2270.09,2270.09,2270.09,1612882
TASI,20010129,2280.21,2280.21,2280.21,2280.21,1108805
TASI,20010128,2279.6,2279.6,2279.6,2279.6,742219
TASI,20010127,2289.44,2289.44,2289.44,2289.44,1423788
TASI,20010125,2297.15,2297.15,2297.15,2297.15,522827
TASI,20010124,2294.66,2294.66,2294.66,2294.66,1733115
TASI,20010123,2312.96,2312.96,2312.96,2312.96,2509371
TASI,20010122,2319.61,2319.61,2319.61,2319.61,2020476
TASI,20010121,2327.67,2327.67,2327.67,2327.67,2318400
TASI,20010120,2337.63,2337.63,2337.63,2337.63,2986764
TASI,20010118,2339.07,2339.07,2339.07,2339.07,50
TASI,20010117,2333.04,2333.04,2333.04,2333.04,1802708
TASI,20010116,2326.47,2326.47,2326.47,2326.47,1842263
TASI,20010115,2304.82,2304.82,2304.82,2304.82,1589995
TASI,20010114,2316.35,2316.35,2316.35,2316.35,1758216
TASI,20010113,2285.3,2285.3,2285.3,2285.3,1568690
TASI,20010111,2278.65,2278.65,2278.65,2278.65,510454
TASI,20010110,2270.45,2270.45,2270.45,2270.45,1228452
TASI,20010109,2271.15,2271.15,2271.15,2271.15,1197596
TASI,20010108,2263.1,2263.1,2263.1,2263.1,1041483
TASI,20010107,2265.07,2265.07,2265.07,2265.07,963308
TASI,20010106,2272.96,2272.96,2272.96,2272.96,1198303
TASI,20010104,2268.66,2268.66,2268.66,2268.66,632181
TASI,20010103,2256.73,2256.73,2256.73,2256.73,1007206
TASI,20010102,2258.14,2258.14,2258.14,2258.14,492668
TASI,20010101,2267.59,2267.59,2267.59,2267.59,524396
TASI,20001223,2258.29,2258.29,2258.29,2258.29,1240979
TASI,20001221,2229.91,2229.91,2229.91,2229.91,437749
TASI,20001220,2237.26,2237.26,2237.26,2237.26,1418407
TASI,20001219,2274.12,2274.12,2274.12,2274.12,1775044
TASI,20001218,2251.03,2251.03,2251.03,2251.03,1118214
TASI,20001217,2236.96,2236.96,2236.96,2236.96,1759414
TASI,20001216,2253.04,2253.04,2253.04,2253.04,1860289
TASI,20001214,2285.92,2285.92,2285.92,2285.92,1382031
TASI,20001213,2251.17,2251.17,2251.17,2251.17,2971952
TASI,20001212,2211.15,2211.15,2211.15,2211.15,1948467
TASI,20001211,2190.74,2190.74,2190.74,2190.74,1873731
TASI,20001210,2189.96,2189.96,2189.96,2189.96,1922808
TASI,20001209,2155.37,2155.37,2155.37,2155.37,1003886
TASI,20001207,2184.68,2184.68,2184.68,2184.68,270407
TASI,20001206,2193.39,2193.39,2193.39,2193.39,1006603
TASI,20001205,2220.03,2220.03,2220.03,2220.03,888918
TASI,20001204,2246.51,2246.51,2246.51,2246.51,848785
TASI,20001203,2258.49,2258.49,2258.49,2258.49,747365
TASI,20001202,2253.59,2253.59,2253.59,2253.59,1349595
TASI,20001130,2274.76,2274.76,2274.76,2274.76,114006
TASI,20001129,2270.99,2270.99,2270.99,2270.99,1249073
TASI,20001128,2292.53,2292.53,2292.53,2292.53,994681
TASI,20001127,2303.25,2303.25,2303.25,2303.25,1001004
TASI,20001126,2290.78,2290.78,2290.78,2290.78,928597
TASI,20001125,2301.26,2301.26,2301.26,2301.26,875462
TASI,20001123,2298.31,2298.31,2298.31,2298.31,540396
TASI,20001122,2306.01,2306.01,2306.01,2306.01,1120532
TASI,20001121,2318.39,2318.39,2318.39,2318.39,1834520
TASI,20001120,2337.8,2337.8,2337.8,2337.8,898715
TASI,20001119,2338.97,2338.97,2338.97,2338.97,1157712
TASI,20001118,2345.43,2345.43,2345.43,2345.43,1295374
TASI,20001116,2341.13,2341.13,2341.13,2341.13,204799
TASI,20001115,2338.3,2338.3,2338.3,2338.3,965025
TASI,20001114,2338.99,2338.99,2338.99,2338.99,816753
TASI,20001113,2341.33,2341.33,2341.33,2341.33,726636
TASI,20001112,2332.92,2332.92,2332.92,2332.92,1849448
TASI,20001111,2346.19,2346.19,2346.19,2346.19,2371904
TASI,20001109,2348.74,2348.74,2348.74,2348.74,580879
TASI,20001108,2345.19,2345.19,2345.19,2345.19,1806527
TASI,20001107,2339.79,2339.79,2339.79,2339.79,1704398
TASI,20001106,2341.2,2341.2,2341.2,2341.2,2952940
TASI,20001105,2335.63,2335.63,2335.63,2335.63,1669105
TASI,20001104,2324.03,2324.03,2324.03,2324.03,1651511
TASI,20001102,2328.22,2328.22,2328.22,2328.22,691411
TASI,20001101,2324.96,2324.96,2324.96,2324.96,1707287
TASI,20001031,2315.29,2315.29,2315.29,2315.29,1325189
TASI,20001030,2314.27,2314.27,2314.27,2314.27,1364701
TASI,20001029,2309.62,2309.62,2309.62,2309.62,1622392
TASI,20001028,2317.32,2317.32,2317.32,2317.32,5145414
TASI,20001026,2315.87,2315.87,2315.87,2315.87,2535072
TASI,20001025,2319.64,2319.64,2319.64,2319.64,5278576
TASI,20001024,2325.89,2325.89,2325.89,2325.89,1715545
TASI,20001023,2327.81,2327.81,2327.81,2327.81,1669105
TASI,20001022,2336.45,2336.45,2336.45,2336.45,3596517
TASI,20001021,2327.97,2327.97,2327.97,2327.97,5365505
TASI,20001019,2337.63,2337.63,2337.63,2337.63,1210904
TASI,20001018,2332.82,2332.82,2332.82,2332.82,4433054
TASI,20001017,2331.09,2331.09,2331.09,2331.09,4982387
TASI,20001016,2308.5,2308.5,2308.5,2308.5,5052463
TASI,20001015,2306.3,2306.3,2306.3,2306.3,3152875
TASI,20001014,2310.04,2310.04,2310.04,2310.04,2191018
TASI,20001012,2333.66,2333.66,2333.66,2333.66,1374611
TASI,20001011,2332.04,2332.04,2332.04,2332.04,1595980
TASI,20001010,2325.23,2325.23,2325.23,2325.23,1842717
TASI,20001009,2315.09,2315.09,2315.09,2315.09,1866809
TASI,20001008,2324.97,2324.97,2324.97,2324.97,2410448
TASI,20001007,2338.34,2338.34,2338.34,2338.34,2587989
TASI,20001005,2358.48,2358.48,2358.48,2358.48,1210997
TASI,20001004,2356.34,2356.34,2356.34,2356.34,1687045
TASI,20001003,2367.12,2367.12,2367.12,2367.12,2022937
TASI,20001002,2366.96,2366.96,2366.96,2366.96,2298520
TASI,20001001,2363.77,2363.77,2363.77,2363.77,3195297
TASI,20000930,2369.7,2369.7,2369.7,2369.7,3014026
TASI,20000928,2361.75,2361.75,2361.75,2361.75,1455531
TASI,20000927,2346.17,2346.17,2346.17,2346.17,2774397
TASI,20000926,2342.74,2342.74,2342.74,2342.74,2572288
TASI,20000925,2344.36,2344.36,2344.36,2344.36,3057975
TASI,20000924,2348.57,2348.57,2348.57,2348.57,2361969
TASI,20000923,2345.17,2345.17,2345.17,2345.17,2425561
TASI,20000921,2361.77,2361.77,2361.77,2361.77,1103656
TASI,20000920,2363.67,2363.67,2363.67,2363.67,4005672
TASI,20000919,2358.45,2358.45,2358.45,2358.45,3245049
TASI,20000918,2355.62,2355.62,2355.62,2355.62,3099738
TASI,20000917,2349.63,2349.63,2349.63,2349.63,1973712
TASI,20000916,2345.79,2345.79,2345.79,2345.79,2124008
TASI,20000914,2350.75,2350.75,2350.75,2350.75,1244919
TASI,20000913,2355.94,2355.94,2355.94,2355.94,3533835
TASI,20000912,2359.52,2359.52,2359.52,2359.52,3311618
TASI,20000911,2358.65,2358.65,2358.65,2358.65,4274118
TASI,20000910,2359.72,2359.72,2359.72,2359.72,2048783
TASI,20000909,2330.83,2330.83,2330.83,2330.83,1661762
TASI,20000907,2337.87,2337.87,2337.87,2337.87,849974
TASI,20000906,2337.63,2337.63,2337.63,2337.63,1726138
TASI,20000905,2348.98,2348.98,2348.98,2348.98,2946350
TASI,20000904,2346.65,2346.65,2346.65,2346.65,3118495
TASI,20000903,2322.07,2322.07,2322.07,2322.07,1880737
TASI,20000902,2326.05,2326.05,2326.05,2326.05,1433647
TASI,20000831,2343.52,2343.52,2343.52,2343.52,1398383
TASI,20000830,2355.83,2355.83,2355.83,2355.83,2329347
TASI,20000829,2358.22,2358.22,2358.22,2358.22,2757644
TASI,20000828,2372.82,2372.82,2372.82,2372.82,2807304
TASI,20000827,2315.42,2315.42,2315.42,2315.42,3458767
TASI,20000826,2366.4,2366.4,2366.4,2366.4,4097307
TASI,20000824,2392.83,2392.83,2392.83,2392.83,1651500
TASI,20000823,2387.72,2387.72,2387.72,2387.72,4586751
TASI,20000822,2367.53,2367.53,2367.53,2367.53,4297960
TASI,20000821,2313.62,2313.62,2313.62,2313.62,2266378
TASI,20000820,2292.42,2292.42,2292.42,2292.42,2355409
TASI,20000819,2291.66,2291.66,2291.66,2291.66,3508073
TASI,20000817,2287.36,2287.36,2287.36,2287.36,1638125
TASI,20000816,2274.94,2274.94,2274.94,2274.94,2367778
TASI,20000815,2244.73,2244.73,2244.73,2244.73,1372722
TASI,20000814,2244.62,2244.62,2244.62,2244.62,2538836
TASI,20000813,2248.92,2248.92,2248.92,2248.92,2838694
TASI,20000812,2217.83,2217.83,2217.83,2217.83,2030224
TASI,20000810,2197.45,2197.45,2197.45,2197.45,628154
TASI,20000809,2189.94,2189.94,2189.94,2189.94,1812856
TASI,20000808,2177.71,2177.71,2177.71,2177.71,1049735
TASI,20000807,2177.16,2177.16,2177.16,2177.16,1826993
TASI,20000806,2177.31,2177.31,2177.31,2177.31,1432074
TASI,20000805,2177.4,2177.4,2177.4,2177.4,2009515
TASI,20000803,2168.35,2168.35,2168.35,2168.35,545043
TASI,20000802,2167.8,2167.8,2167.8,2167.8,1363975
TASI,20000801,2164,2164,2164,2164,1176195
TASI,20000731,2167.96,2167.96,2167.96,2167.96,886570
TASI,20000730,2168.33,2168.33,2168.33,2168.33,1404606
TASI,20000729,2160.59,2160.59,2160.59,2160.59,1727688
TASI,20000727,2173.99,2173.99,2173.99,2173.99,1268992
TASI,20000726,2177.82,2177.82,2177.82,2177.82,3166142
TASI,20000725,2165.73,2165.73,2165.73,2165.73,2010152
TASI,20000724,2160.47,2160.47,2160.47,2160.47,1729289
TASI,20000723,2149.02,2149.02,2149.02,2149.02,1283550
TASI,20000722,2142.01,2142.01,2142.01,2142.01,1839680
TASI,20000720,2154.56,2154.56,2154.56,2154.56,1214239
TASI,20000719,2160.22,2160.22,2160.22,2160.22,1954169
TASI,20000718,2136.39,2136.39,2136.39,2136.39,2287574
TASI,20000717,2122.15,2122.15,2122.15,2122.15,1624508
TASI,20000716,2110.96,2110.96,2110.96,2110.96,1229693
TASI,20000715,2101.63,2101.63,2101.63,2101.63,1536984
TASI,20000713,2097.49,2097.49,2097.49,2097.49,705503
TASI,20000712,2093.69,2093.69,2093.69,2093.69,1537686
TASI,20000711,2105.46,2105.46,2105.46,2105.46,1495745
TASI,20000710,2117.45,2117.45,2117.45,2117.45,1429005
TASI,20000709,2110.89,2110.89,2110.89,2110.89,1726241
TASI,20000708,2101.16,2101.16,2101.16,2101.16,1510937
TASI,20000706,2094.12,2094.12,2094.12,2094.12,546684
TASI,20000705,2094.31,2094.31,2094.31,2094.31,1439443
TASI,20000704,2096.28,2096.28,2096.28,2096.28,1903371
TASI,20000703,2097.9,2097.9,2097.9,2097.9,2473259
TASI,20000702,2084.61,2084.61,2084.61,2084.61,1982572
TASI,20000701,2084.18,2084.18,2084.18,2084.18,1990605
TASI,20000629,2080.7,2080.7,2080.7,2080.7,640776
TASI,20000628,2079.5,2079.5,2079.5,2079.5,1649363
TASI,20000627,2079.26,2079.26,2079.26,2079.26,1921588
TASI,20000626,2077.7,2077.7,2077.7,2077.7,2379155
TASI,20000625,2071.17,2071.17,2071.17,2071.17,1965117
TASI,20000624,2050.91,2050.91,2050.91,2050.91,1963062
TASI,20000622,2035.27,2035.27,2035.27,2035.27,735682
